"";"leto";"spol";"starostne.skupine";"izobrazba";"stevilo.umrlih.izobrazba";"stan";"stevilo.umrlih.stan"
"5341";2018;"Z";"55-59";"SS";"141";"razvezan/a";56
"5342";2018;"Z";"55-59";"SS";"141";"samski/a";40
"5343";2018;"Z";"55-59";"SS";"141";"vdovec/vdova";24
"5344";2018;"Z";"55-59";"SS";"141";"porocen/a";135
"5345";2018;"Z";"55-59";"VS";"29";"razvezan/a";56
"5346";2018;"Z";"55-59";"VS";"29";"samski/a";40
"5347";2018;"Z";"55-59";"VS";"29";"vdovec/vdova";24
"5348";2018;"Z";"55-59";"VS";"29";"porocen/a";135
"5349";2018;"Z";"55-59";"neznano";"0";"razvezan/a";56
"5350";2018;"Z";"55-59";"neznano";"0";"samski/a";40
"5351";2018;"Z";"55-59";"neznano";"0";"vdovec/vdova";24
"5352";2018;"Z";"55-59";"neznano";"0";"porocen/a";135
"5353";2018;"Z";"60-64";"brez";"26";"vdovec/vdova";67
"5354";2018;"Z";"60-64";"brez";"26";"razvezan/a";72
"5355";2018;"Z";"60-64";"brez";"26";"porocen/a";223
"5356";2018;"Z";"60-64";"brez";"26";"samski/a";70
"5357";2018;"Z";"60-64";"OS";"162";"vdovec/vdova";67
"5358";2018;"Z";"60-64";"OS";"162";"razvezan/a";72
"5359";2018;"Z";"60-64";"OS";"162";"porocen/a";223
"5360";2018;"Z";"60-64";"OS";"162";"samski/a";70
"5361";2018;"Z";"60-64";"SS";"184";"vdovec/vdova";67
"5362";2018;"Z";"60-64";"SS";"184";"razvezan/a";72
"5363";2018;"Z";"60-64";"SS";"184";"porocen/a";223
"5364";2018;"Z";"60-64";"SS";"184";"samski/a";70
"5365";2018;"Z";"60-64";"VS";"60";"vdovec/vdova";67
"5366";2018;"Z";"60-64";"VS";"60";"razvezan/a";72
"5367";2018;"Z";"60-64";"VS";"60";"porocen/a";223
"5368";2018;"Z";"60-64";"VS";"60";"samski/a";70
"5369";2018;"Z";"60-64";"neznano";"0";"vdovec/vdova";67
"5370";2018;"Z";"60-64";"neznano";"0";"razvezan/a";72
"5371";2018;"Z";"60-64";"neznano";"0";"porocen/a";223
"5372";2018;"Z";"60-64";"neznano";"0";"samski/a";70
"5373";2018;"Z";"65-69";"brez";"40";"samski/a";69
"5374";2018;"Z";"65-69";"brez";"40";"vdovec/vdova";132
"5375";2018;"Z";"65-69";"brez";"40";"razvezan/a";98
"5376";2018;"Z";"65-69";"brez";"40";"porocen/a";291
"5377";2018;"Z";"65-69";"OS";"247";"samski/a";69
"5378";2018;"Z";"65-69";"OS";"247";"vdovec/vdova";132
"5379";2018;"Z";"65-69";"OS";"247";"razvezan/a";98
"5380";2018;"Z";"65-69";"OS";"247";"porocen/a";291
"5381";2018;"Z";"65-69";"SS";"254";"samski/a";69
"5382";2018;"Z";"65-69";"SS";"254";"vdovec/vdova";132
"5383";2018;"Z";"65-69";"SS";"254";"razvezan/a";98
"5384";2018;"Z";"65-69";"SS";"254";"porocen/a";291
"5385";2018;"Z";"65-69";"VS";"49";"samski/a";69
"5386";2018;"Z";"65-69";"VS";"49";"vdovec/vdova";132
"5387";2018;"Z";"65-69";"VS";"49";"razvezan/a";98
"5388";2018;"Z";"65-69";"VS";"49";"porocen/a";291
"5389";2018;"Z";"65-69";"neznano";"0";"samski/a";69
"5390";2018;"Z";"65-69";"neznano";"0";"vdovec/vdova";132
"5391";2018;"Z";"65-69";"neznano";"0";"razvezan/a";98
"5392";2018;"Z";"65-69";"neznano";"0";"porocen/a";291
"5393";2018;"Z";"70-74";"brez";"70";"samski/a";81
"5394";2018;"Z";"70-74";"brez";"70";"porocen/a";241
"5395";2018;"Z";"70-74";"brez";"70";"razvezan/a";99
"5396";2018;"Z";"70-74";"brez";"70";"vdovec/vdova";217
"5397";2018;"Z";"70-74";"OS";"255";"samski/a";81
"5398";2018;"Z";"70-74";"OS";"255";"porocen/a";241
"5399";2018;"Z";"70-74";"OS";"255";"razvezan/a";99
"5400";2018;"Z";"70-74";"OS";"255";"vdovec/vdova";217
"5401";2018;"Z";"70-74";"SS";"248";"samski/a";81
"5402";2018;"Z";"70-74";"SS";"248";"porocen/a";241
"5403";2018;"Z";"70-74";"SS";"248";"razvezan/a";99
"5404";2018;"Z";"70-74";"SS";"248";"vdovec/vdova";217
"5405";2018;"Z";"70-74";"VS";"65";"samski/a";81
"5406";2018;"Z";"70-74";"VS";"65";"porocen/a";241
"5407";2018;"Z";"70-74";"VS";"65";"razvezan/a";99
"5408";2018;"Z";"70-74";"VS";"65";"vdovec/vdova";217
"5409";2018;"Z";"70-74";"neznano";"0";"samski/a";81
"5410";2018;"Z";"70-74";"neznano";"0";"porocen/a";241
"5411";2018;"Z";"70-74";"neznano";"0";"razvezan/a";99
"5412";2018;"Z";"70-74";"neznano";"0";"vdovec/vdova";217
"5413";2018;"Z";"75-79";"brez";"188";"razvezan/a";120
"5414";2018;"Z";"75-79";"brez";"188";"porocen/a";360
"5415";2018;"Z";"75-79";"brez";"188";"vdovec/vdova";554
"5416";2018;"Z";"75-79";"brez";"188";"samski/a";114
"5417";2018;"Z";"75-79";"OS";"526";"razvezan/a";120
"5418";2018;"Z";"75-79";"OS";"526";"porocen/a";360
"5419";2018;"Z";"75-79";"OS";"526";"vdovec/vdova";554
"5420";2018;"Z";"75-79";"OS";"526";"samski/a";114
"5421";2018;"Z";"75-79";"SS";"367";"razvezan/a";120
"5422";2018;"Z";"75-79";"SS";"367";"porocen/a";360
"5423";2018;"Z";"75-79";"SS";"367";"vdovec/vdova";554
"5424";2018;"Z";"75-79";"SS";"367";"samski/a";114
"5425";2018;"Z";"75-79";"VS";"67";"razvezan/a";120
"5426";2018;"Z";"75-79";"VS";"67";"porocen/a";360
"5427";2018;"Z";"75-79";"VS";"67";"vdovec/vdova";554
"5428";2018;"Z";"75-79";"VS";"67";"samski/a";114
"5429";2018;"Z";"75-79";"neznano";"0";"razvezan/a";120
"5430";2018;"Z";"75-79";"neznano";"0";"porocen/a";360
"5431";2018;"Z";"75-79";"neznano";"0";"vdovec/vdova";554
"5432";2018;"Z";"75-79";"neznano";"0";"samski/a";114
"5433";2018;"Z";"80-84";"brez";"387";"samski/a";134
"5434";2018;"Z";"80-84";"brez";"387";"porocen/a";402
"5435";2018;"Z";"80-84";"brez";"387";"razvezan/a";139
"5436";2018;"Z";"80-84";"brez";"387";"vdovec/vdova";1122
"5437";2018;"Z";"80-84";"OS";"828";"samski/a";134
"5438";2018;"Z";"80-84";"OS";"828";"porocen/a";402
"5439";2018;"Z";"80-84";"OS";"828";"razvezan/a";139
"5440";2018;"Z";"80-84";"OS";"828";"vdovec/vdova";1122
"5441";2018;"Z";"80-84";"SS";"517";"samski/a";134
"5442";2018;"Z";"80-84";"SS";"517";"porocen/a";402
"5443";2018;"Z";"80-84";"SS";"517";"razvezan/a";139
"5444";2018;"Z";"80-84";"SS";"517";"vdovec/vdova";1122
"5445";2018;"Z";"80-84";"VS";"65";"samski/a";134
"5446";2018;"Z";"80-84";"VS";"65";"porocen/a";402
"5447";2018;"Z";"80-84";"VS";"65";"razvezan/a";139
"5448";2018;"Z";"80-84";"VS";"65";"vdovec/vdova";1122
"5449";2018;"Z";"80-84";"neznano";"0";"samski/a";134
"5450";2018;"Z";"80-84";"neznano";"0";"porocen/a";402
"5451";2018;"Z";"80-84";"neznano";"0";"razvezan/a";139
"5452";2018;"Z";"80-84";"neznano";"0";"vdovec/vdova";1122
"5453";2018;"Z";"85+";"brez";"1070";"samski/a";456
"5454";2018;"Z";"85+";"brez";"1070";"vdovec/vdova";3904
"5455";2018;"Z";"85+";"brez";"1070";"razvezan/a";332
"5456";2018;"Z";"85+";"brez";"1070";"porocen/a";416
"5457";2018;"Z";"85+";"OS";"2407";"samski/a";456
"5458";2018;"Z";"85+";"OS";"2407";"vdovec/vdova";3904
"5459";2018;"Z";"85+";"OS";"2407";"razvezan/a";332
"5460";2018;"Z";"85+";"OS";"2407";"porocen/a";416
"5461";2018;"Z";"85+";"SS";"1387";"samski/a";456
"5462";2018;"Z";"85+";"SS";"1387";"vdovec/vdova";3904
"5463";2018;"Z";"85+";"SS";"1387";"razvezan/a";332
"5464";2018;"Z";"85+";"SS";"1387";"porocen/a";416
"5465";2018;"Z";"85+";"VS";"244";"samski/a";456
"5466";2018;"Z";"85+";"VS";"244";"vdovec/vdova";3904
"5467";2018;"Z";"85+";"VS";"244";"razvezan/a";332
"5468";2018;"Z";"85+";"VS";"244";"porocen/a";416
"5469";2018;"Z";"85+";"neznano";"0";"samski/a";456
"5470";2018;"Z";"85+";"neznano";"0";"vdovec/vdova";3904
"5471";2018;"Z";"85+";"neznano";"0";"razvezan/a";332
"5472";2018;"Z";"85+";"neznano";"0";"porocen/a";416
"5473";2019;"M";"0-15";"ni.podatka";"ni.podatka";"samski/a";42
"5474";2019;"M";"0-15";"ni.podatka";"ni.podatka";"porocen/a";0
"5475";2019;"M";"0-15";"ni.podatka";"ni.podatka";"vdovec/vdova";0
"5476";2019;"M";"0-15";"ni.podatka";"ni.podatka";"razvezan/a";0
"5477";2019;"M";"15-19";"brez";"0";"samski/a";16
"5478";2019;"M";"15-19";"brez";"0";"porocen/a";0
"5479";2019;"M";"15-19";"brez";"0";"vdovec/vdova";0
"5480";2019;"M";"15-19";"brez";"0";"razvezan/a";0
"5481";2019;"M";"15-19";"OS";"15";"samski/a";16
"5482";2019;"M";"15-19";"OS";"15";"porocen/a";0
"5483";2019;"M";"15-19";"OS";"15";"vdovec/vdova";0
"5484";2019;"M";"15-19";"OS";"15";"razvezan/a";0
"5485";2019;"M";"15-19";"SS";"1";"samski/a";16
"5486";2019;"M";"15-19";"SS";"1";"porocen/a";0
"5487";2019;"M";"15-19";"SS";"1";"vdovec/vdova";0
"5488";2019;"M";"15-19";"SS";"1";"razvezan/a";0
"5489";2019;"M";"15-19";"VS";"0";"samski/a";16
"5490";2019;"M";"15-19";"VS";"0";"porocen/a";0
"5491";2019;"M";"15-19";"VS";"0";"vdovec/vdova";0
"5492";2019;"M";"15-19";"VS";"0";"razvezan/a";0
"5493";2019;"M";"15-19";"neznano";"0";"samski/a";16
"5494";2019;"M";"15-19";"neznano";"0";"porocen/a";0
"5495";2019;"M";"15-19";"neznano";"0";"vdovec/vdova";0
"5496";2019;"M";"15-19";"neznano";"0";"razvezan/a";0
"5497";2019;"M";"20-24";"brez";"2";"samski/a";28
"5498";2019;"M";"20-24";"brez";"2";"razvezan/a";0
"5499";2019;"M";"20-24";"brez";"2";"porocen/a";0
"5500";2019;"M";"20-24";"brez";"2";"vdovec/vdova";0
"5501";2019;"M";"20-24";"OS";"8";"samski/a";28
"5502";2019;"M";"20-24";"OS";"8";"razvezan/a";0
"5503";2019;"M";"20-24";"OS";"8";"porocen/a";0
"5504";2019;"M";"20-24";"OS";"8";"vdovec/vdova";0
"5505";2019;"M";"20-24";"SS";"17";"samski/a";28
"5506";2019;"M";"20-24";"SS";"17";"razvezan/a";0
"5507";2019;"M";"20-24";"SS";"17";"porocen/a";0
"5508";2019;"M";"20-24";"SS";"17";"vdovec/vdova";0
"5509";2019;"M";"20-24";"VS";"1";"samski/a";28
"5510";2019;"M";"20-24";"VS";"1";"razvezan/a";0
"5511";2019;"M";"20-24";"VS";"1";"porocen/a";0
"5512";2019;"M";"20-24";"VS";"1";"vdovec/vdova";0
"5513";2019;"M";"20-24";"neznano";"0";"samski/a";28
"5514";2019;"M";"20-24";"neznano";"0";"razvezan/a";0
"5515";2019;"M";"20-24";"neznano";"0";"porocen/a";0
"5516";2019;"M";"20-24";"neznano";"0";"vdovec/vdova";0
"5517";2019;"M";"25-29";"brez";"2";"porocen/a";0
"5518";2019;"M";"25-29";"brez";"2";"razvezan/a";0
"5519";2019;"M";"25-29";"brez";"2";"samski/a";44
"5520";2019;"M";"25-29";"brez";"2";"vdovec/vdova";0
"5521";2019;"M";"25-29";"OS";"8";"porocen/a";0
"5522";2019;"M";"25-29";"OS";"8";"razvezan/a";0
"5523";2019;"M";"25-29";"OS";"8";"samski/a";44
"5524";2019;"M";"25-29";"OS";"8";"vdovec/vdova";0
"5525";2019;"M";"25-29";"SS";"29";"porocen/a";0
"5526";2019;"M";"25-29";"SS";"29";"razvezan/a";0
"5527";2019;"M";"25-29";"SS";"29";"samski/a";44
"5528";2019;"M";"25-29";"SS";"29";"vdovec/vdova";0
"5529";2019;"M";"25-29";"VS";"5";"porocen/a";0
"5530";2019;"M";"25-29";"VS";"5";"razvezan/a";0
"5531";2019;"M";"25-29";"VS";"5";"samski/a";44
"5532";2019;"M";"25-29";"VS";"5";"vdovec/vdova";0
"5533";2019;"M";"25-29";"neznano";"0";"porocen/a";0
"5534";2019;"M";"25-29";"neznano";"0";"razvezan/a";0
"5535";2019;"M";"25-29";"neznano";"0";"samski/a";44
"5536";2019;"M";"25-29";"neznano";"0";"vdovec/vdova";0
"5537";2019;"M";"30-34";"brez";"2";"porocen/a";10
"5538";2019;"M";"30-34";"brez";"2";"samski/a";47
"5539";2019;"M";"30-34";"brez";"2";"vdovec/vdova";0
"5540";2019;"M";"30-34";"brez";"2";"razvezan/a";0
"5541";2019;"M";"30-34";"OS";"7";"porocen/a";10
"5542";2019;"M";"30-34";"OS";"7";"samski/a";47
"5543";2019;"M";"30-34";"OS";"7";"vdovec/vdova";0
"5544";2019;"M";"30-34";"OS";"7";"razvezan/a";0
"5545";2019;"M";"30-34";"SS";"39";"porocen/a";10
"5546";2019;"M";"30-34";"SS";"39";"samski/a";47
"5547";2019;"M";"30-34";"SS";"39";"vdovec/vdova";0
"5548";2019;"M";"30-34";"SS";"39";"razvezan/a";0
"5549";2019;"M";"30-34";"VS";"9";"porocen/a";10
"5550";2019;"M";"30-34";"VS";"9";"samski/a";47
"5551";2019;"M";"30-34";"VS";"9";"vdovec/vdova";0
"5552";2019;"M";"30-34";"VS";"9";"razvezan/a";0
"5553";2019;"M";"30-34";"neznano";"0";"porocen/a";10
"5554";2019;"M";"30-34";"neznano";"0";"samski/a";47
"5555";2019;"M";"30-34";"neznano";"0";"vdovec/vdova";0
"5556";2019;"M";"30-34";"neznano";"0";"razvezan/a";0
"5557";2019;"M";"35-39";"brez";"4";"porocen/a";10
"5558";2019;"M";"35-39";"brez";"4";"samski/a";71
"5559";2019;"M";"35-39";"brez";"4";"vdovec/vdova";0
"5560";2019;"M";"35-39";"brez";"4";"razvezan/a";4
"5561";2019;"M";"35-39";"OS";"14";"porocen/a";10
"5562";2019;"M";"35-39";"OS";"14";"samski/a";71
"5563";2019;"M";"35-39";"OS";"14";"vdovec/vdova";0
"5564";2019;"M";"35-39";"OS";"14";"razvezan/a";4
"5565";2019;"M";"35-39";"SS";"56";"porocen/a";10
"5566";2019;"M";"35-39";"SS";"56";"samski/a";71
"5567";2019;"M";"35-39";"SS";"56";"vdovec/vdova";0
"5568";2019;"M";"35-39";"SS";"56";"razvezan/a";4
"5569";2019;"M";"35-39";"VS";"11";"porocen/a";10
"5570";2019;"M";"35-39";"VS";"11";"samski/a";71
"5571";2019;"M";"35-39";"VS";"11";"vdovec/vdova";0
"5572";2019;"M";"35-39";"VS";"11";"razvezan/a";4
"5573";2019;"M";"35-39";"neznano";"0";"porocen/a";10
"5574";2019;"M";"35-39";"neznano";"0";"samski/a";71
"5575";2019;"M";"35-39";"neznano";"0";"vdovec/vdova";0
"5576";2019;"M";"35-39";"neznano";"0";"razvezan/a";4
"5577";2019;"M";"40-44";"brez";"9";"razvezan/a";12
"5578";2019;"M";"40-44";"brez";"9";"vdovec/vdova";1
"5579";2019;"M";"40-44";"brez";"9";"samski/a";86
"5580";2019;"M";"40-44";"brez";"9";"porocen/a";22
"5581";2019;"M";"40-44";"OS";"23";"razvezan/a";12
"5582";2019;"M";"40-44";"OS";"23";"vdovec/vdova";1
"5583";2019;"M";"40-44";"OS";"23";"samski/a";86
"5584";2019;"M";"40-44";"OS";"23";"porocen/a";22
"5585";2019;"M";"40-44";"SS";"73";"razvezan/a";12
"5586";2019;"M";"40-44";"SS";"73";"vdovec/vdova";1
"5587";2019;"M";"40-44";"SS";"73";"samski/a";86
"5588";2019;"M";"40-44";"SS";"73";"porocen/a";22
"5589";2019;"M";"40-44";"VS";"16";"razvezan/a";12
"5590";2019;"M";"40-44";"VS";"16";"vdovec/vdova";1
"5591";2019;"M";"40-44";"VS";"16";"samski/a";86
"5592";2019;"M";"40-44";"VS";"16";"porocen/a";22
"5593";2019;"M";"40-44";"neznano";"0";"razvezan/a";12
"5594";2019;"M";"40-44";"neznano";"0";"vdovec/vdova";1
"5595";2019;"M";"40-44";"neznano";"0";"samski/a";86
"5596";2019;"M";"40-44";"neznano";"0";"porocen/a";22
"5597";2019;"M";"45-49";"brez";"7";"vdovec/vdova";0
"5598";2019;"M";"45-49";"brez";"7";"samski/a";107
"5599";2019;"M";"45-49";"brez";"7";"porocen/a";49
"5600";2019;"M";"45-49";"brez";"7";"razvezan/a";17
"5601";2019;"M";"45-49";"OS";"41";"vdovec/vdova";0
"5602";2019;"M";"45-49";"OS";"41";"samski/a";107
"5603";2019;"M";"45-49";"OS";"41";"porocen/a";49
"5604";2019;"M";"45-49";"OS";"41";"razvezan/a";17
"5605";2019;"M";"45-49";"SS";"105";"vdovec/vdova";0
"5606";2019;"M";"45-49";"SS";"105";"samski/a";107
"5607";2019;"M";"45-49";"SS";"105";"porocen/a";49
"5608";2019;"M";"45-49";"SS";"105";"razvezan/a";17
"5609";2019;"M";"45-49";"VS";"20";"vdovec/vdova";0
"5610";2019;"M";"45-49";"VS";"20";"samski/a";107
"5611";2019;"M";"45-49";"VS";"20";"porocen/a";49
"5612";2019;"M";"45-49";"VS";"20";"razvezan/a";17
"5613";2019;"M";"45-49";"neznano";"0";"vdovec/vdova";0
"5614";2019;"M";"45-49";"neznano";"0";"samski/a";107
"5615";2019;"M";"45-49";"neznano";"0";"porocen/a";49
"5616";2019;"M";"45-49";"neznano";"0";"razvezan/a";17
"5617";2019;"M";"50-54";"brez";"8";"vdovec/vdova";4
"5618";2019;"M";"50-54";"brez";"8";"samski/a";139
"5619";2019;"M";"50-54";"brez";"8";"porocen/a";118
"5620";2019;"M";"50-54";"brez";"8";"razvezan/a";47
"5621";2019;"M";"50-54";"OS";"76";"vdovec/vdova";4
"5622";2019;"M";"50-54";"OS";"76";"samski/a";139
"5623";2019;"M";"50-54";"OS";"76";"porocen/a";118
"5624";2019;"M";"50-54";"OS";"76";"razvezan/a";47
"5625";2019;"M";"50-54";"SS";"190";"vdovec/vdova";4
"5626";2019;"M";"50-54";"SS";"190";"samski/a";139
"5627";2019;"M";"50-54";"SS";"190";"porocen/a";118
"5628";2019;"M";"50-54";"SS";"190";"razvezan/a";47
"5629";2019;"M";"50-54";"VS";"34";"vdovec/vdova";4
"5630";2019;"M";"50-54";"VS";"34";"samski/a";139
"5631";2019;"M";"50-54";"VS";"34";"porocen/a";118
"5632";2019;"M";"50-54";"VS";"34";"razvezan/a";47
"5633";2019;"M";"50-54";"neznano";"0";"vdovec/vdova";4
"5634";2019;"M";"50-54";"neznano";"0";"samski/a";139
"5635";2019;"M";"50-54";"neznano";"0";"porocen/a";118
"5636";2019;"M";"50-54";"neznano";"0";"razvezan/a";47
"5637";2019;"M";"55-59";"brez";"22";"porocen/a";236
"5638";2019;"M";"55-59";"brez";"22";"samski/a";226
"5639";2019;"M";"55-59";"brez";"22";"vdovec/vdova";10
"5640";2019;"M";"55-59";"brez";"22";"razvezan/a";77
"5641";2019;"M";"55-59";"OS";"128";"porocen/a";236
"5642";2019;"M";"55-59";"OS";"128";"samski/a";226
"5643";2019;"M";"55-59";"OS";"128";"vdovec/vdova";10
"5644";2019;"M";"55-59";"OS";"128";"razvezan/a";77
"5645";2019;"M";"55-59";"SS";"347";"porocen/a";236
"5646";2019;"M";"55-59";"SS";"347";"samski/a";226
"5647";2019;"M";"55-59";"SS";"347";"vdovec/vdova";10
"5648";2019;"M";"55-59";"SS";"347";"razvezan/a";77
"5649";2019;"M";"55-59";"VS";"52";"porocen/a";236
"5650";2019;"M";"55-59";"VS";"52";"samski/a";226
"5651";2019;"M";"55-59";"VS";"52";"vdovec/vdova";10
"5652";2019;"M";"55-59";"VS";"52";"razvezan/a";77
"5653";2019;"M";"55-59";"neznano";"0";"porocen/a";236
"5654";2019;"M";"55-59";"neznano";"0";"samski/a";226
"5655";2019;"M";"55-59";"neznano";"0";"vdovec/vdova";10
"5656";2019;"M";"55-59";"neznano";"0";"razvezan/a";77
"5657";2019;"M";"60-64";"brez";"50";"razvezan/a";153
"5658";2019;"M";"60-64";"brez";"50";"vdovec/vdova";39
"5659";2019;"M";"60-64";"brez";"50";"porocen/a";411
"5660";2019;"M";"60-64";"brez";"50";"samski/a";239
"5661";2019;"M";"60-64";"OS";"226";"razvezan/a";153
"5662";2019;"M";"60-64";"OS";"226";"vdovec/vdova";39
"5663";2019;"M";"60-64";"OS";"226";"porocen/a";411
"5664";2019;"M";"60-64";"OS";"226";"samski/a";239
"5665";2019;"M";"60-64";"SS";"506";"razvezan/a";153
"5666";2019;"M";"60-64";"SS";"506";"vdovec/vdova";39
"5667";2019;"M";"60-64";"SS";"506";"porocen/a";411
"5668";2019;"M";"60-64";"SS";"506";"samski/a";239
"5669";2019;"M";"60-64";"VS";"60";"razvezan/a";153
"5670";2019;"M";"60-64";"VS";"60";"vdovec/vdova";39
"5671";2019;"M";"60-64";"VS";"60";"porocen/a";411
"5672";2019;"M";"60-64";"VS";"60";"samski/a";239
"5673";2019;"M";"60-64";"neznano";"0";"razvezan/a";153
"5674";2019;"M";"60-64";"neznano";"0";"vdovec/vdova";39
"5675";2019;"M";"60-64";"neznano";"0";"porocen/a";411
"5676";2019;"M";"60-64";"neznano";"0";"samski/a";239
"5677";2019;"M";"65-69";"brez";"73";"razvezan/a";199
"5678";2019;"M";"65-69";"brez";"73";"samski/a";258
"5679";2019;"M";"65-69";"brez";"73";"porocen/a";704
"5680";2019;"M";"65-69";"brez";"73";"vdovec/vdova";68
"5681";2019;"M";"65-69";"OS";"358";"razvezan/a";199
"5682";2019;"M";"65-69";"OS";"358";"samski/a";258
"5683";2019;"M";"65-69";"OS";"358";"porocen/a";704
"5684";2019;"M";"65-69";"OS";"358";"vdovec/vdova";68
"5685";2019;"M";"65-69";"SS";"674";"razvezan/a";199
"5686";2019;"M";"65-69";"SS";"674";"samski/a";258
"5687";2019;"M";"65-69";"SS";"674";"porocen/a";704
"5688";2019;"M";"65-69";"SS";"674";"vdovec/vdova";68
"5689";2019;"M";"65-69";"VS";"124";"razvezan/a";199
"5690";2019;"M";"65-69";"VS";"124";"samski/a";258
"5691";2019;"M";"65-69";"VS";"124";"porocen/a";704
"5692";2019;"M";"65-69";"VS";"124";"vdovec/vdova";68
"5693";2019;"M";"65-69";"neznano";"0";"razvezan/a";199
"5694";2019;"M";"65-69";"neznano";"0";"samski/a";258
"5695";2019;"M";"65-69";"neznano";"0";"porocen/a";704
"5696";2019;"M";"65-69";"neznano";"0";"vdovec/vdova";68
"5697";2019;"M";"70-74";"brez";"86";"porocen/a";769
"5698";2019;"M";"70-74";"brez";"86";"vdovec/vdova";109
"5699";2019;"M";"70-74";"brez";"86";"samski/a";169
"5700";2019;"M";"70-74";"brez";"86";"razvezan/a";133
"5701";2019;"M";"70-74";"OS";"282";"porocen/a";769
"5702";2019;"M";"70-74";"OS";"282";"vdovec/vdova";109
"5703";2019;"M";"70-74";"OS";"282";"samski/a";169
"5704";2019;"M";"70-74";"OS";"282";"razvezan/a";133
"5705";2019;"M";"70-74";"SS";"670";"porocen/a";769
"5706";2019;"M";"70-74";"SS";"670";"vdovec/vdova";109
"5707";2019;"M";"70-74";"SS";"670";"samski/a";169
"5708";2019;"M";"70-74";"SS";"670";"razvezan/a";133
"5709";2019;"M";"70-74";"VS";"142";"porocen/a";769
"5710";2019;"M";"70-74";"VS";"142";"vdovec/vdova";109
"5711";2019;"M";"70-74";"VS";"142";"samski/a";169
"5712";2019;"M";"70-74";"VS";"142";"razvezan/a";133
"5713";2019;"M";"70-74";"neznano";"0";"porocen/a";769
"5714";2019;"M";"70-74";"neznano";"0";"vdovec/vdova";109
"5715";2019;"M";"70-74";"neznano";"0";"samski/a";169
"5716";2019;"M";"70-74";"neznano";"0";"razvezan/a";133
"5717";2019;"M";"75-79";"brez";"146";"vdovec/vdova";247
"5718";2019;"M";"75-79";"brez";"146";"razvezan/a";116
"5719";2019;"M";"75-79";"brez";"146";"porocen/a";1000
"5720";2019;"M";"75-79";"brez";"146";"samski/a";140
"5721";2019;"M";"75-79";"OS";"307";"vdovec/vdova";247
"5722";2019;"M";"75-79";"OS";"307";"razvezan/a";116
"5723";2019;"M";"75-79";"OS";"307";"porocen/a";1000
"5724";2019;"M";"75-79";"OS";"307";"samski/a";140
"5725";2019;"M";"75-79";"SS";"870";"vdovec/vdova";247
"5726";2019;"M";"75-79";"SS";"870";"razvezan/a";116
"5727";2019;"M";"75-79";"SS";"870";"porocen/a";1000
"5728";2019;"M";"75-79";"SS";"870";"samski/a";140
"5729";2019;"M";"75-79";"VS";"180";"vdovec/vdova";247
"5730";2019;"M";"75-79";"VS";"180";"razvezan/a";116
"5731";2019;"M";"75-79";"VS";"180";"porocen/a";1000
"5732";2019;"M";"75-79";"VS";"180";"samski/a";140
"5733";2019;"M";"75-79";"neznano";"0";"vdovec/vdova";247
"5734";2019;"M";"75-79";"neznano";"0";"razvezan/a";116
"5735";2019;"M";"75-79";"neznano";"0";"porocen/a";1000
"5736";2019;"M";"75-79";"neznano";"0";"samski/a";140
"5737";2019;"M";"80-84";"brez";"167";"porocen/a";1014
"5738";2019;"M";"80-84";"brez";"167";"samski/a";99
"5739";2019;"M";"80-84";"brez";"167";"vdovec/vdova";414
"5740";2019;"M";"80-84";"brez";"167";"razvezan/a";80
"5741";2019;"M";"80-84";"OS";"360";"porocen/a";1014
"5742";2019;"M";"80-84";"OS";"360";"samski/a";99
"5743";2019;"M";"80-84";"OS";"360";"vdovec/vdova";414
"5744";2019;"M";"80-84";"OS";"360";"razvezan/a";80
"5745";2019;"M";"80-84";"SS";"888";"porocen/a";1014
"5746";2019;"M";"80-84";"SS";"888";"samski/a";99
"5747";2019;"M";"80-84";"SS";"888";"vdovec/vdova";414
"5748";2019;"M";"80-84";"SS";"888";"razvezan/a";80
"5749";2019;"M";"80-84";"VS";"192";"porocen/a";1014
"5750";2019;"M";"80-84";"VS";"192";"samski/a";99
"5751";2019;"M";"80-84";"VS";"192";"vdovec/vdova";414
"5752";2019;"M";"80-84";"VS";"192";"razvezan/a";80
"5753";2019;"M";"80-84";"neznano";"0";"porocen/a";1014
"5754";2019;"M";"80-84";"neznano";"0";"samski/a";99
"5755";2019;"M";"80-84";"neznano";"0";"vdovec/vdova";414
"5756";2019;"M";"80-84";"neznano";"0";"razvezan/a";80
"5757";2019;"M";"85+";"brez";"289";"porocen/a";1134
"5758";2019;"M";"85+";"brez";"289";"samski/a";94
"5759";2019;"M";"85+";"brez";"289";"vdovec/vdova";1014
"5760";2019;"M";"85+";"brez";"289";"razvezan/a";86
"5761";2019;"M";"85+";"OS";"494";"porocen/a";1134
"5762";2019;"M";"85+";"OS";"494";"samski/a";94
"5763";2019;"M";"85+";"OS";"494";"vdovec/vdova";1014
"5764";2019;"M";"85+";"OS";"494";"razvezan/a";86
"5765";2019;"M";"85+";"SS";"1222";"porocen/a";1134
"5766";2019;"M";"85+";"SS";"1222";"samski/a";94
"5767";2019;"M";"85+";"SS";"1222";"vdovec/vdova";1014
"5768";2019;"M";"85+";"SS";"1222";"razvezan/a";86
"5769";2019;"M";"85+";"VS";"323";"porocen/a";1134
"5770";2019;"M";"85+";"VS";"323";"samski/a";94
