"";"obcina";"leto";"spol";"stevilo.umrlih"
"3918";"Šmarješke Toplice";"2017";"Z";27
"3919";"Šmarješke Toplice";"2018";"M";18
"3920";"Šmarješke Toplice";"2018";"Z";33
"3921";"Šmarješke Toplice";"2019";"M";12
"3922";"Šmarješke Toplice";"2019";"Z";22
"3923";"Šmarješke Toplice";"2020";"M";26
"3924";"Šmarješke Toplice";"2020";"Z";24
"3925";"Šmartno ob Paki";"2010";"M";12
"3926";"Šmartno ob Paki";"2010";"Z";18
"3927";"Šmartno ob Paki";"2011";"M";15
"3928";"Šmartno ob Paki";"2011";"Z";13
"3929";"Šmartno ob Paki";"2012";"M";12
"3930";"Šmartno ob Paki";"2012";"Z";14
"3931";"Šmartno ob Paki";"2013";"M";10
"3932";"Šmartno ob Paki";"2013";"Z";13
"3933";"Šmartno ob Paki";"2014";"M";7
"3934";"Šmartno ob Paki";"2014";"Z";10
"3935";"Šmartno ob Paki";"2015";"M";16
"3936";"Šmartno ob Paki";"2015";"Z";12
"3937";"Šmartno ob Paki";"2016";"M";16
"3938";"Šmartno ob Paki";"2016";"Z";16
"3939";"Šmartno ob Paki";"2017";"M";10
"3940";"Šmartno ob Paki";"2017";"Z";8
"3941";"Šmartno ob Paki";"2018";"M";10
"3942";"Šmartno ob Paki";"2018";"Z";13
"3943";"Šmartno ob Paki";"2019";"M";13
"3944";"Šmartno ob Paki";"2019";"Z";12
"3945";"Šmartno ob Paki";"2020";"M";18
"3946";"Šmartno ob Paki";"2020";"Z";17
"3947";"Šmartno pri Litiji";"2010";"M";26
"3948";"Šmartno pri Litiji";"2010";"Z";29
"3949";"Šmartno pri Litiji";"2011";"M";36
"3950";"Šmartno pri Litiji";"2011";"Z";48
"3951";"Šmartno pri Litiji";"2012";"M";26
"3952";"Šmartno pri Litiji";"2012";"Z";44
"3953";"Šmartno pri Litiji";"2013";"M";34
"3954";"Šmartno pri Litiji";"2013";"Z";39
"3955";"Šmartno pri Litiji";"2014";"M";29
"3956";"Šmartno pri Litiji";"2014";"Z";41
"3957";"Šmartno pri Litiji";"2015";"M";28
"3958";"Šmartno pri Litiji";"2015";"Z";46
"3959";"Šmartno pri Litiji";"2016";"M";36
"3960";"Šmartno pri Litiji";"2016";"Z";36
"3961";"Šmartno pri Litiji";"2017";"M";36
"3962";"Šmartno pri Litiji";"2017";"Z";43
"3963";"Šmartno pri Litiji";"2018";"M";30
"3964";"Šmartno pri Litiji";"2018";"Z";45
"3965";"Šmartno pri Litiji";"2019";"M";25
"3966";"Šmartno pri Litiji";"2019";"Z";47
"3967";"Šmartno pri Litiji";"2020";"M";52
"3968";"Šmartno pri Litiji";"2020";"Z";59
"3969";"Šoštanj";"2010";"M";51
"3970";"Šoštanj";"2010";"Z";37
"3971";"Šoštanj";"2011";"M";44
"3972";"Šoštanj";"2011";"Z";53
"3973";"Šoštanj";"2012";"M";48
"3974";"Šoštanj";"2012";"Z";37
"3975";"Šoštanj";"2013";"M";51
"3976";"Šoštanj";"2013";"Z";52
"3977";"Šoštanj";"2014";"M";51
"3978";"Šoštanj";"2014";"Z";46
"3979";"Šoštanj";"2015";"M";56
"3980";"Šoštanj";"2015";"Z";52
"3981";"Šoštanj";"2016";"M";52
"3982";"Šoštanj";"2016";"Z";60
"3983";"Šoštanj";"2017";"M";54
"3984";"Šoštanj";"2017";"Z";47
"3985";"Šoštanj";"2018";"M";55
"3986";"Šoštanj";"2018";"Z";54
"3987";"Šoštanj";"2019";"M";52
"3988";"Šoštanj";"2019";"Z";60
"3989";"Šoštanj";"2020";"M";48
"3990";"Šoštanj";"2020";"Z";63
"3991";"Štore";"2010";"M";25
"3992";"Štore";"2010";"Z";36
"3993";"Štore";"2011";"M";29
"3994";"Štore";"2011";"Z";36
"3995";"Štore";"2012";"M";37
"3996";"Štore";"2012";"Z";40
"3997";"Štore";"2013";"M";37
"3998";"Štore";"2013";"Z";53
"3999";"Štore";"2014";"M";38
"4000";"Štore";"2014";"Z";34
"4001";"Štore";"2015";"M";39
"4002";"Štore";"2015";"Z";48
"4003";"Štore";"2016";"M";48
"4004";"Štore";"2016";"Z";40
"4005";"Štore";"2017";"M";41
"4006";"Štore";"2017";"Z";45
"4007";"Štore";"2018";"M";50
"4008";"Štore";"2018";"Z";43
"4009";"Štore";"2019";"M";42
"4010";"Štore";"2019";"Z";45
"4011";"Štore";"2020";"M";59
"4012";"Štore";"2020";"Z";46
"4013";"Tabor";"2010";"M";3
"4014";"Tabor";"2010";"Z";5
"4015";"Tabor";"2011";"M";5
"4016";"Tabor";"2011";"Z";6
"4017";"Tabor";"2012";"M";12
"4018";"Tabor";"2012";"Z";6
"4019";"Tabor";"2013";"M";5
"4020";"Tabor";"2013";"Z";5
"4021";"Tabor";"2014";"M";4
"4022";"Tabor";"2014";"Z";9
"4023";"Tabor";"2015";"M";6
"4024";"Tabor";"2015";"Z";6
"4025";"Tabor";"2016";"M";3
"4026";"Tabor";"2016";"Z";6
"4027";"Tabor";"2017";"M";8
"4028";"Tabor";"2017";"Z";9
"4029";"Tabor";"2018";"M";7
"4030";"Tabor";"2018";"Z";16
"4031";"Tabor";"2019";"M";8
"4032";"Tabor";"2019";"Z";4
"4033";"Tabor";"2020";"M";7
"4034";"Tabor";"2020";"Z";6
"4035";"Tišina";"2010";"M";21
"4036";"Tišina";"2010";"Z";13
"4037";"Tišina";"2011";"M";24
"4038";"Tišina";"2011";"Z";18
"4039";"Tišina";"2012";"M";21
"4040";"Tišina";"2012";"Z";16
"4041";"Tišina";"2013";"M";17
"4042";"Tišina";"2013";"Z";20
"4043";"Tišina";"2014";"M";19
"4044";"Tišina";"2014";"Z";16
"4045";"Tišina";"2015";"M";26
"4046";"Tišina";"2015";"Z";22
"4047";"Tišina";"2016";"M";13
"4048";"Tišina";"2016";"Z";31
"4049";"Tišina";"2017";"M";21
"4050";"Tišina";"2017";"Z";12
"4051";"Tišina";"2018";"M";23
"4052";"Tišina";"2018";"Z";17
"4053";"Tišina";"2019";"M";21
"4054";"Tišina";"2019";"Z";17
"4055";"Tišina";"2020";"M";34
"4056";"Tišina";"2020";"Z";24
"4057";"Tolmin";"2010";"M";71
"4058";"Tolmin";"2010";"Z";92
"4059";"Tolmin";"2011";"M";68
"4060";"Tolmin";"2011";"Z";86
"4061";"Tolmin";"2012";"M";69
"4062";"Tolmin";"2012";"Z";83
"4063";"Tolmin";"2013";"M";64
"4064";"Tolmin";"2013";"Z";102
"4065";"Tolmin";"2014";"M";70
"4066";"Tolmin";"2014";"Z";92
"4067";"Tolmin";"2015";"M";65
"4068";"Tolmin";"2015";"Z";103
"4069";"Tolmin";"2016";"M";77
"4070";"Tolmin";"2016";"Z";97
"4071";"Tolmin";"2017";"M";78
"4072";"Tolmin";"2017";"Z";83
"4073";"Tolmin";"2018";"M";65
"4074";"Tolmin";"2018";"Z";71
"4075";"Tolmin";"2019";"M";88
"4076";"Tolmin";"2019";"Z";77
"4077";"Tolmin";"2020";"M";71
"4078";"Tolmin";"2020";"Z";88
"4079";"Trbovlje";"2010";"M";94
"4080";"Trbovlje";"2010";"Z";107
"4081";"Trbovlje";"2011";"M";105
"4082";"Trbovlje";"2011";"Z";109
"4083";"Trbovlje";"2012";"M";87
"4084";"Trbovlje";"2012";"Z";99
"4085";"Trbovlje";"2013";"M";111
"4086";"Trbovlje";"2013";"Z";110
"4087";"Trbovlje";"2014";"M";107
"4088";"Trbovlje";"2014";"Z";111
"4089";"Trbovlje";"2015";"M";97
"4090";"Trbovlje";"2015";"Z";104
"4091";"Trbovlje";"2016";"M";96
"4092";"Trbovlje";"2016";"Z";110
"4093";"Trbovlje";"2017";"M";99
"4094";"Trbovlje";"2017";"Z";102
"4095";"Trbovlje";"2018";"M";90
"4096";"Trbovlje";"2018";"Z";103
"4097";"Trbovlje";"2019";"M";99
"4098";"Trbovlje";"2019";"Z";92
"4099";"Trbovlje";"2020";"M";111
"4100";"Trbovlje";"2020";"Z";116
"4101";"Trebnje";"2010";"M";63
"4102";"Trebnje";"2010";"Z";63
"4103";"Trebnje";"2011";"M";56
"4104";"Trebnje";"2011";"Z";80
"4105";"Trebnje";"2012";"M";58
"4106";"Trebnje";"2012";"Z";56
"4107";"Trebnje";"2013";"M";49
"4108";"Trebnje";"2013";"Z";60
"4109";"Trebnje";"2014";"M";53
"4110";"Trebnje";"2014";"Z";57
"4111";"Trebnje";"2015";"M";63
"4112";"Trebnje";"2015";"Z";72
"4113";"Trebnje";"2016";"M";54
"4114";"Trebnje";"2016";"Z";71
"4115";"Trebnje";"2017";"M";68
"4116";"Trebnje";"2017";"Z";85
"4117";"Trebnje";"2018";"M";57
"4118";"Trebnje";"2018";"Z";74
"4119";"Trebnje";"2019";"M";69
"4120";"Trebnje";"2019";"Z";78
"4121";"Trebnje";"2020";"M";69
"4122";"Trebnje";"2020";"Z";88
"4123";"Trnovska vas";"2010";"M";9
"4124";"Trnovska vas";"2010";"Z";3
"4125";"Trnovska vas";"2011";"M";5
"4126";"Trnovska vas";"2011";"Z";7
"4127";"Trnovska vas";"2012";"M";9
"4128";"Trnovska vas";"2012";"Z";9
"4129";"Trnovska vas";"2013";"M";5
"4130";"Trnovska vas";"2013";"Z";8
"4131";"Trnovska vas";"2014";"M";9
"4132";"Trnovska vas";"2014";"Z";9
"4133";"Trnovska vas";"2015";"M";5
"4134";"Trnovska vas";"2015";"Z";10
"4135";"Trnovska vas";"2016";"M";7
"4136";"Trnovska vas";"2016";"Z";7
"4137";"Trnovska vas";"2017";"M";8
"4138";"Trnovska vas";"2017";"Z";2
"4139";"Trnovska vas";"2018";"M";9
"4140";"Trnovska vas";"2018";"Z";3
"4141";"Trnovska vas";"2019";"M";6
"4142";"Trnovska vas";"2019";"Z";6
"4143";"Trnovska vas";"2020";"M";6
"4144";"Trnovska vas";"2020";"Z";6
"4145";"Trzin";"2010";"M";11
"4146";"Trzin";"2010";"Z";14
"4147";"Trzin";"2011";"M";10
"4148";"Trzin";"2011";"Z";20
"4149";"Trzin";"2012";"M";10
"4150";"Trzin";"2012";"Z";16
"4151";"Trzin";"2013";"M";17
"4152";"Trzin";"2013";"Z";12
"4153";"Trzin";"2014";"M";15
"4154";"Trzin";"2014";"Z";10
"4155";"Trzin";"2015";"M";12
"4156";"Trzin";"2015";"Z";14
"4157";"Trzin";"2016";"M";9
"4158";"Trzin";"2016";"Z";18
"4159";"Trzin";"2017";"M";12
"4160";"Trzin";"2017";"Z";19
"4161";"Trzin";"2018";"M";12
"4162";"Trzin";"2018";"Z";16
"4163";"Trzin";"2019";"M";11
"4164";"Trzin";"2019";"Z";19
"4165";"Trzin";"2020";"M";17
"4166";"Trzin";"2020";"Z";20
"4167";"Tržič";"2010";"M";83
"4168";"Tržič";"2010";"Z";73
"4169";"Tržič";"2011";"M";64
"4170";"Tržič";"2011";"Z";67
"4171";"Tržič";"2012";"M";66
"4172";"Tržič";"2012";"Z";56
"4173";"Tržič";"2013";"M";60
"4174";"Tržič";"2013";"Z";83
"4175";"Tržič";"2014";"M";59
"4176";"Tržič";"2014";"Z";86
"4177";"Tržič";"2015";"M";73
"4178";"Tržič";"2015";"Z";79
"4179";"Tržič";"2016";"M";70
"4180";"Tržič";"2016";"Z";62
"4181";"Tržič";"2017";"M";84
"4182";"Tržič";"2017";"Z";81
"4183";"Tržič";"2018";"M";64
"4184";"Tržič";"2018";"Z";62
"4185";"Tržič";"2019";"M";74
"4186";"Tržič";"2019";"Z";95
"4187";"Tržič";"2020";"M";79
"4188";"Tržič";"2020";"Z";88
"4189";"Turnišče";"2010";"M";15
"4190";"Turnišče";"2010";"Z";12
"4191";"Turnišče";"2011";"M";17
"4192";"Turnišče";"2011";"Z";16
"4193";"Turnišče";"2012";"M";11
"4194";"Turnišče";"2012";"Z";13
"4195";"Turnišče";"2013";"M";18
"4196";"Turnišče";"2013";"Z";12
"4197";"Turnišče";"2014";"M";13
"4198";"Turnišče";"2014";"Z";15
"4199";"Turnišče";"2015";"M";14
"4200";"Turnišče";"2015";"Z";10
"4201";"Turnišče";"2016";"M";16
"4202";"Turnišče";"2016";"Z";16
"4203";"Turnišče";"2017";"M";17
"4204";"Turnišče";"2017";"Z";23
"4205";"Turnišče";"2018";"M";16
"4206";"Turnišče";"2018";"Z";14
"4207";"Turnišče";"2019";"M";12
"4208";"Turnišče";"2019";"Z";11
"4209";"Turnišče";"2020";"M";20
"4210";"Turnišče";"2020";"Z";18
"4211";"Velenje";"2010";"M";134
"4212";"Velenje";"2010";"Z";102
"4213";"Velenje";"2011";"M";115
"4214";"Velenje";"2011";"Z";104
"4215";"Velenje";"2012";"M";124
"4216";"Velenje";"2012";"Z";123
"4217";"Velenje";"2013";"M";119
"4218";"Velenje";"2013";"Z";127
"4219";"Velenje";"2014";"M";120
"4220";"Velenje";"2014";"Z";131
"4221";"Velenje";"2015";"M";139
"4222";"Velenje";"2015";"Z";137
"4223";"Velenje";"2016";"M";127
"4224";"Velenje";"2016";"Z";157
"4225";"Velenje";"2017";"M";133
"4226";"Velenje";"2017";"Z";121
"4227";"Velenje";"2018";"M";128
"4228";"Velenje";"2018";"Z";101
"4229";"Velenje";"2019";"M";152
"4230";"Velenje";"2019";"Z";108
"4231";"Velenje";"2020";"M";177
"4232";"Velenje";"2020";"Z";169
"4233";"Velika Polana";"2010";"M";16
"4234";"Velika Polana";"2010";"Z";16
"4235";"Velika Polana";"2011";"M";19
"4236";"Velika Polana";"2011";"Z";21
"4237";"Velika Polana";"2012";"M";17
"4238";"Velika Polana";"2012";"Z";16
"4239";"Velika Polana";"2013";"M";14
"4240";"Velika Polana";"2013";"Z";14
"4241";"Velika Polana";"2014";"M";17
"4242";"Velika Polana";"2014";"Z";13
"4243";"Velika Polana";"2015";"M";14
"4244";"Velika Polana";"2015";"Z";15
"4245";"Velika Polana";"2016";"M";12
"4246";"Velika Polana";"2016";"Z";10
"4247";"Velika Polana";"2017";"M";14
"4248";"Velika Polana";"2017";"Z";25
"4249";"Velika Polana";"2018";"M";12
"4250";"Velika Polana";"2018";"Z";11
"4251";"Velika Polana";"2019";"M";14
"4252";"Velika Polana";"2019";"Z";14
"4253";"Velika Polana";"2020";"M";18
"4254";"Velika Polana";"2020";"Z";11
"4255";"Velike Lašče";"2010";"M";17
"4256";"Velike Lašče";"2010";"Z";17
"4257";"Velike Lašče";"2011";"M";16
"4258";"Velike Lašče";"2011";"Z";17
"4259";"Velike Lašče";"2012";"M";22
"4260";"Velike Lašče";"2012";"Z";15
"4261";"Velike Lašče";"2013";"M";22
"4262";"Velike Lašče";"2013";"Z";11
"4263";"Velike Lašče";"2014";"M";24
"4264";"Velike Lašče";"2014";"Z";17
"4265";"Velike Lašče";"2015";"M";17
"4266";"Velike Lašče";"2015";"Z";19
"4267";"Velike Lašče";"2016";"M";15
"4268";"Velike Lašče";"2016";"Z";17
"4269";"Velike Lašče";"2017";"M";23
"4270";"Velike Lašče";"2017";"Z";15
"4271";"Velike Lašče";"2018";"M";14
"4272";"Velike Lašče";"2018";"Z";14
"4273";"Velike Lašče";"2019";"M";21
"4274";"Velike Lašče";"2019";"Z";19
"4275";"Velike Lašče";"2020";"M";19
"4276";"Velike Lašče";"2020";"Z";10
"4277";"Veržej";"2010";"M";2
"4278";"Veržej";"2010";"Z";5
"4279";"Veržej";"2011";"M";8
"4280";"Veržej";"2011";"Z";2
"4281";"Veržej";"2012";"M";9
"4282";"Veržej";"2012";"Z";4
"4283";"Veržej";"2013";"M";7
"4284";"Veržej";"2013";"Z";3
"4285";"Veržej";"2014";"M";3
"4286";"Veržej";"2014";"Z";4
"4287";"Veržej";"2015";"M";3
"4288";"Veržej";"2015";"Z";4
"4289";"Veržej";"2016";"M";4
"4290";"Veržej";"2016";"Z";2
"4291";"Veržej";"2017";"M";6
"4292";"Veržej";"2017";"Z";6
"4293";"Veržej";"2018";"M";8
"4294";"Veržej";"2018";"Z";8
"4295";"Veržej";"2019";"M";9
"4296";"Veržej";"2019";"Z";2
"4297";"Veržej";"2020";"M";8
"4298";"Veržej";"2020";"Z";3
"4299";"Videm";"2010";"M";25
"4300";"Videm";"2010";"Z";27
"4301";"Videm";"2011";"M";31
"4302";"Videm";"2011";"Z";29
"4303";"Videm";"2012";"M";26
"4304";"Videm";"2012";"Z";26
"4305";"Videm";"2013";"M";27
"4306";"Videm";"2013";"Z";35
"4307";"Videm";"2014";"M";19
"4308";"Videm";"2014";"Z";22
"4309";"Videm";"2015";"M";23
"4310";"Videm";"2015";"Z";18
"4311";"Videm";"2016";"M";23
"4312";"Videm";"2016";"Z";33
"4313";"Videm";"2017";"M";21
"4314";"Videm";"2017";"Z";26
"4315";"Videm";"2018";"M";29
"4316";"Videm";"2018";"Z";33
"4317";"Videm";"2019";"M";34
"4318";"Videm";"2019";"Z";30
"4319";"Videm";"2020";"M";31
"4320";"Videm";"2020";"Z";22
"4321";"Vipava";"2010";"M";22
"4322";"Vipava";"2010";"Z";15
"4323";"Vipava";"2011";"M";24
"4324";"Vipava";"2011";"Z";27
"4325";"Vipava";"2012";"M";37
"4326";"Vipava";"2012";"Z";39
"4327";"Vipava";"2013";"M";31
"4328";"Vipava";"2013";"Z";30
"4329";"Vipava";"2014";"M";28
"4330";"Vipava";"2014";"Z";44
"4331";"Vipava";"2015";"M";40
"4332";"Vipava";"2015";"Z";25
"4333";"Vipava";"2016";"M";33
"4334";"Vipava";"2016";"Z";25
"4335";"Vipava";"2017";"M";39
"4336";"Vipava";"2017";"Z";47
"4337";"Vipava";"2018";"M";45
"4338";"Vipava";"2018";"Z";36
"4339";"Vipava";"2019";"M";26
"4340";"Vipava";"2019";"Z";36
"4341";"Vipava";"2020";"M";35
"4342";"Vipava";"2020";"Z";39
"4343";"Vitanje";"2010";"M";8
"4344";"Vitanje";"2010";"Z";8
"4345";"Vitanje";"2011";"M";5
"4346";"Vitanje";"2011";"Z";5
"4347";"Vitanje";"2012";"M";15
"4348";"Vitanje";"2012";"Z";11
"4349";"Vitanje";"2013";"M";10
"4350";"Vitanje";"2013";"Z";8
"4351";"Vitanje";"2014";"M";11
"4352";"Vitanje";"2014";"Z";11
"4353";"Vitanje";"2015";"M";11
"4354";"Vitanje";"2015";"Z";11
"4355";"Vitanje";"2016";"M";13
"4356";"Vitanje";"2016";"Z";6
"4357";"Vitanje";"2017";"M";12
"4358";"Vitanje";"2017";"Z";10
"4359";"Vitanje";"2018";"M";15
"4360";"Vitanje";"2018";"Z";10
"4361";"Vitanje";"2019";"M";9
"4362";"Vitanje";"2019";"Z";6
"4363";"Vitanje";"2020";"M";15
"4364";"Vitanje";"2020";"Z";13
"4365";"Vodice";"2010";"M";13
"4366";"Vodice";"2010";"Z";17
"4367";"Vodice";"2011";"M";8
"4368";"Vodice";"2011";"Z";12
"4369";"Vodice";"2012";"M";19
"4370";"Vodice";"2012";"Z";17
"4371";"Vodice";"2013";"M";15
"4372";"Vodice";"2013";"Z";13
"4373";"Vodice";"2014";"M";17
"4374";"Vodice";"2014";"Z";14
"4375";"Vodice";"2015";"M";17
"4376";"Vodice";"2015";"Z";20
"4377";"Vodice";"2016";"M";14
"4378";"Vodice";"2016";"Z";16
"4379";"Vodice";"2017";"M";12
"4380";"Vodice";"2017";"Z";17
"4381";"Vodice";"2018";"M";12
"4382";"Vodice";"2018";"Z";11
"4383";"Vodice";"2019";"M";17
"4384";"Vodice";"2019";"Z";21
"4385";"Vodice";"2020";"M";21
"4386";"Vodice";"2020";"Z";10
"4387";"Vojnik";"2010";"M";46
"4388";"Vojnik";"2010";"Z";52
"4389";"Vojnik";"2011";"M";46
"4390";"Vojnik";"2011";"Z";76
"4391";"Vojnik";"2012";"M";42
"4392";"Vojnik";"2012";"Z";54
"4393";"Vojnik";"2013";"M";43
"4394";"Vojnik";"2013";"Z";64
"4395";"Vojnik";"2014";"M";37
"4396";"Vojnik";"2014";"Z";46
"4397";"Vojnik";"2015";"M";63
"4398";"Vojnik";"2015";"Z";45
"4399";"Vojnik";"2016";"M";52
"4400";"Vojnik";"2016";"Z";71
"4401";"Vojnik";"2017";"M";52
"4402";"Vojnik";"2017";"Z";68
"4403";"Vojnik";"2018";"M";47
"4404";"Vojnik";"2018";"Z";70
"4405";"Vojnik";"2019";"M";53
"4406";"Vojnik";"2019";"Z";50
"4407";"Vojnik";"2020";"M";56
"4408";"Vojnik";"2020";"Z";87
"4409";"Vransko";"2010";"M";12
"4410";"Vransko";"2010";"Z";10
"4411";"Vransko";"2011";"M";12
"4412";"Vransko";"2011";"Z";24
"4413";"Vransko";"2012";"M";9
"4414";"Vransko";"2012";"Z";23
"4415";"Vransko";"2013";"M";16
"4416";"Vransko";"2013";"Z";21
"4417";"Vransko";"2014";"M";9
"4418";"Vransko";"2014";"Z";21
"4419";"Vransko";"2015";"M";16
"4420";"Vransko";"2015";"Z";20
"4421";"Vransko";"2016";"M";11
"4422";"Vransko";"2016";"Z";17
"4423";"Vransko";"2017";"M";11
"4424";"Vransko";"2017";"Z";21
"4425";"Vransko";"2018";"M";20
"4426";"Vransko";"2018";"Z";21
"4427";"Vransko";"2019";"M";14
"4428";"Vransko";"2019";"Z";17
"4429";"Vransko";"2020";"M";14
"4430";"Vransko";"2020";"Z";24
"4431";"Vrhnika";"2010";"M";61
"4432";"Vrhnika";"2010";"Z";79
"4433";"Vrhnika";"2011";"M";63
"4434";"Vrhnika";"2011";"Z";64
"4435";"Vrhnika";"2012";"M";59
"4436";"Vrhnika";"2012";"Z";80
"4437";"Vrhnika";"2013";"M";63
"4438";"Vrhnika";"2013";"Z";67
"4439";"Vrhnika";"2014";"M";41
"4440";"Vrhnika";"2014";"Z";75
"4441";"Vrhnika";"2015";"M";59
"4442";"Vrhnika";"2015";"Z";90
"4443";"Vrhnika";"2016";"M";76
"4444";"Vrhnika";"2016";"Z";73
"4445";"Vrhnika";"2017";"M";55
"4446";"Vrhnika";"2017";"Z";84
"4447";"Vrhnika";"2018";"M";66
"4448";"Vrhnika";"2018";"Z";94
"4449";"Vrhnika";"2019";"M";75
"4450";"Vrhnika";"2019";"Z";85
"4451";"Vrhnika";"2020";"M";85
"4452";"Vrhnika";"2020";"Z";100
"4453";"Vuzenica";"2010";"M";11
"4454";"Vuzenica";"2010";"Z";11
"4455";"Vuzenica";"2011";"M";10
"4456";"Vuzenica";"2011";"Z";9
"4457";"Vuzenica";"2012";"M";6
"4458";"Vuzenica";"2012";"Z";12
"4459";"Vuzenica";"2013";"M";8
"4460";"Vuzenica";"2013";"Z";13
"4461";"Vuzenica";"2014";"M";5
"4462";"Vuzenica";"2014";"Z";10
"4463";"Vuzenica";"2015";"M";16
"4464";"Vuzenica";"2015";"Z";17
"4465";"Vuzenica";"2016";"M";19
"4466";"Vuzenica";"2016";"Z";9
"4467";"Vuzenica";"2017";"M";10
"4468";"Vuzenica";"2017";"Z";10
"4469";"Vuzenica";"2018";"M";12
"4470";"Vuzenica";"2018";"Z";13
"4471";"Vuzenica";"2019";"M";14
"4472";"Vuzenica";"2019";"Z";7
"4473";"Vuzenica";"2020";"M";15
"4474";"Vuzenica";"2020";"Z";10
"4475";"Zagorje ob Savi";"2010";"M";82
"4476";"Zagorje ob Savi";"2010";"Z";89
"4477";"Zagorje ob Savi";"2011";"M";76
"4478";"Zagorje ob Savi";"2011";"Z";89
"4479";"Zagorje ob Savi";"2012";"M";96
"4480";"Zagorje ob Savi";"2012";"Z";96
"4481";"Zagorje ob Savi";"2013";"M";82
"4482";"Zagorje ob Savi";"2013";"Z";86
"4483";"Zagorje ob Savi";"2014";"M";83
"4484";"Zagorje ob Savi";"2014";"Z";83
"4485";"Zagorje ob Savi";"2015";"M";84
"4486";"Zagorje ob Savi";"2015";"Z";90
"4487";"Zagorje ob Savi";"2016";"M";83
"4488";"Zagorje ob Savi";"2016";"Z";84
"4489";"Zagorje ob Savi";"2017";"M";92
"4490";"Zagorje ob Savi";"2017";"Z";98
"4491";"Zagorje ob Savi";"2018";"M";79
"4492";"Zagorje ob Savi";"2018";"Z";94
"4493";"Zagorje ob Savi";"2019";"M";91
"4494";"Zagorje ob Savi";"2019";"Z";90
"4495";"Zagorje ob Savi";"2020";"M";99
"4496";"Zagorje ob Savi";"2020";"Z";101
"4497";"Zavrč";"2010";"M";9
"4498";"Zavrč";"2010";"Z";10
"4499";"Zavrč";"2011";"M";8
"4500";"Zavrč";"2011";"Z";3
"4501";"Zavrč";"2012";"M";9
"4502";"Zavrč";"2012";"Z";9
"4503";"Zavrč";"2013";"M";5
"4504";"Zavrč";"2013";"Z";6
"4505";"Zavrč";"2014";"M";6
"4506";"Zavrč";"2014";"Z";5
"4507";"Zavrč";"2015";"M";7
"4508";"Zavrč";"2015";"Z";7
"4509";"Zavrč";"2016";"M";8
"4510";"Zavrč";"2016";"Z";9
"4511";"Zavrč";"2017";"M";5
"4512";"Zavrč";"2017";"Z";8
"4513";"Zavrč";"2018";"M";6
"4514";"Zavrč";"2018";"Z";5
"4515";"Zavrč";"2019";"M";5
"4516";"Zavrč";"2019";"Z";5
"4517";"Zavrč";"2020";"M";12
"4518";"Zavrč";"2020";"Z";10
"4519";"Zreče";"2010";"M";23
"4520";"Zreče";"2010";"Z";21
"4521";"Zreče";"2011";"M";21
"4522";"Zreče";"2011";"Z";18
"4523";"Zreče";"2012";"M";28
"4524";"Zreče";"2012";"Z";27
"4525";"Zreče";"2013";"M";21
"4526";"Zreče";"2013";"Z";16
"4527";"Zreče";"2014";"M";33
"4528";"Zreče";"2014";"Z";11
"4529";"Zreče";"2015";"M";25
"4530";"Zreče";"2015";"Z";17
"4531";"Zreče";"2016";"M";22
"4532";"Zreče";"2016";"Z";14
"4533";"Zreče";"2017";"M";22
"4534";"Zreče";"2017";"Z";26
"4535";"Zreče";"2018";"M";30
"4536";"Zreče";"2018";"Z";20
"4537";"Zreče";"2019";"M";24
"4538";"Zreče";"2019";"Z";29
"4539";"Zreče";"2020";"M";38
"4540";"Zreče";"2020";"Z";30
"4541";"Žalec";"2010";"M";79
"4542";"Žalec";"2010";"Z";79
"4543";"Žalec";"2011";"M";102
"4544";"Žalec";"2011";"Z";78
"4545";"Žalec";"2012";"M";81
"4546";"Žalec";"2012";"Z";63
"4547";"Žalec";"2013";"M";73
"4548";"Žalec";"2013";"Z";63
"4549";"Žalec";"2014";"M";79
"4550";"Žalec";"2014";"Z";71
"4551";"Žalec";"2015";"M";103
"4552";"Žalec";"2015";"Z";69
"4553";"Žalec";"2016";"M";86
"4554";"Žalec";"2016";"Z";70
"4555";"Žalec";"2017";"M";100
"4556";"Žalec";"2017";"Z";80
"4557";"Žalec";"2018";"M";86
"4558";"Žalec";"2018";"Z";89
"4559";"Žalec";"2019";"M";104
"4560";"Žalec";"2019";"Z";58
"4561";"Žalec";"2020";"M";112
"4562";"Žalec";"2020";"Z";111
"4563";"Železniki";"2010";"M";21
"4564";"Železniki";"2010";"Z";22
"4565";"Železniki";"2011";"M";26
"4566";"Železniki";"2011";"Z";18
"4567";"Železniki";"2012";"M";22
"4568";"Železniki";"2012";"Z";28
"4569";"Železniki";"2013";"M";23
"4570";"Železniki";"2013";"Z";16
"4571";"Železniki";"2014";"M";24
"4572";"Železniki";"2014";"Z";20
"4573";"Železniki";"2015";"M";25
"4574";"Železniki";"2015";"Z";19
"4575";"Železniki";"2016";"M";18
"4576";"Železniki";"2016";"Z";29
"4577";"Železniki";"2017";"M";26
"4578";"Železniki";"2017";"Z";32
"4579";"Železniki";"2018";"M";28
"4580";"Železniki";"2018";"Z";25
"4581";"Železniki";"2019";"M";21
"4582";"Železniki";"2019";"Z";26
"4583";"Železniki";"2020";"M";41
"4584";"Železniki";"2020";"Z";22
"4585";"Žetale";"2010";"M";11
"4586";"Žetale";"2010";"Z";7
"4587";"Žetale";"2011";"M";6
